觀測時間,測站代碼,鄉鎮名稱,氣溫(°C),相對濕度(%),風速(m/s),時雨量(mm),日累積雨量(mm)
2026-08-30T22:00:00+08:00,C0Z061,玉里鎮,24.8,97.0,0.0,11.5,
2026-08-30T22:00:00+08:00,C0Z160,鳳林鎮,25.9,92.0,1.2,0.0,
2026-08-30T22:00:00+08:00,C0Z170,卓溪鄉,24.5,97.0,0.4,12.5,
2026-08-30T22:00:00+08:00,C0Z180,新城鄉,26.3,91.0,0.0,0.5,
2026-08-30T22:00:00+08:00,C0Z200,萬榮鄉,25.9,94.0,0.0,8.0,
2026-08-30T22:00:00+08:00,C0Z210,瑞穗鄉,25.5,96.0,0.0,0.5,
2026-08-30T22:00:00+08:00,C0T9N0,富里鄉,24.2,99.0,0.0,36.5,
2026-08-30T22:00:00+08:00,466990,花蓮市,27.5,90.0,2.0,0.0,
2026-08-30T22:00:00+08:00,C2TB30,吉安鄉,26.0,92.0,0.3,1.0,
2026-08-30T22:10:00+08:00,466990,花蓮市,27.3,91.0,2.5,0.0,
2026-08-30T22:10:00+08:00,C2TB30,吉安鄉,26.1,91.0,0.3,1.0,
2026-08-30T22:20:00+08:00,466990,花蓮市,27.3,91.0,2.4,0.0,
2026-08-30T22:20:00+08:00,C2TB30,吉安鄉,26.1,91.0,0.3,1.0,
2026-08-30T22:30:00+08:00,466990,花蓮市,27.4,91.0,2.7,0.0,
2026-08-30T22:30:00+08:00,C2TB30,吉安鄉,26.1,92.0,0.3,1.0,
2026-08-30T22:40:00+08:00,466990,花蓮市,27.3,91.0,2.1,0.0,
2026-08-30T22:40:00+08:00,C2TB30,吉安鄉,26.0,93.0,0.3,1.0,
2026-08-30T22:50:00+08:00,466990,花蓮市,27.3,90.0,1.7,0.0,
2026-08-30T22:50:00+08:00,C2TB30,吉安鄉,25.8,93.0,0.2,1.0,
2026-08-30T23:00:00+08:00,C0TA40,秀林鄉,22.4,90.0,2.1,1.5,
2026-08-30T23:00:00+08:00,C0T960,光復鄉,25.3,98.0,0.0,0.5,
2026-08-30T23:00:00+08:00,C0T9I0,豐濱鄉,24.7,96.0,1.7,3.5,
2026-08-30T23:00:00+08:00,C0Z061,玉里鎮,24.5,97.0,0.0,15.0,
2026-08-30T23:00:00+08:00,C0Z160,鳳林鎮,25.9,94.0,0.8,0.0,
2026-08-30T23:00:00+08:00,C0Z170,卓溪鄉,24.4,97.0,0.4,15.0,
2026-08-30T23:00:00+08:00,C0Z180,新城鄉,26.5,91.0,0.4,0.5,
2026-08-30T23:00:00+08:00,C0Z200,萬榮鄉,25.6,94.0,0.0,8.0,
2026-08-30T23:00:00+08:00,C0Z210,瑞穗鄉,25.2,99.0,0.0,2.0,
2026-08-30T23:00:00+08:00,C0T9N0,富里鄉,23.9,99.0,0.2,37.5,
2026-08-30T23:00:00+08:00,466990,花蓮市,27.2,92.0,2.1,0.0,
2026-08-30T23:00:00+08:00,C2TB30,吉安鄉,25.8,93.0,0.3,1.0,
2026-08-30T23:10:00+08:00,466990,花蓮市,27.2,92.0,1.8,0.0,
2026-08-30T23:10:00+08:00,C2TB30,吉安鄉,25.8,93.0,0.4,1.0,
2026-08-30T23:20:00+08:00,466990,花蓮市,27.2,92.0,2.2,0.0,
2026-08-30T23:20:00+08:00,C2TB30,吉安鄉,25.9,93.0,0.4,1.0,
2026-08-30T23:30:00+08:00,466990,花蓮市,27.1,93.0,2.5,0.0,
2026-08-30T23:30:00+08:00,C2TB30,吉安鄉,25.9,93.0,0.4,1.0,
2026-08-30T23:40:00+08:00,466990,花蓮市,27.0,94.0,2.4,0.0,
2026-08-30T23:40:00+08:00,C2TB30,吉安鄉,25.9,93.0,0.3,1.0,
2026-08-30T23:50:00+08:00,466990,花蓮市,26.6,94.0,4.3,0.0,
2026-08-30T23:50:00+08:00,C2TB30,吉安鄉,25.9,93.0,0.4,1.0,
2026-08-31T00:00:00+08:00,C0TA40,秀林鄉,21.8,97.0,3.1,2.5,
2026-08-31T00:00:00+08:00,C0T960,光復鄉,25.0,99.0,0.0,4.0,
2026-08-31T00:00:00+08:00,C0T9I0,豐濱鄉,24.1,98.0,1.0,7.0,
2026-08-31T00:00:00+08:00,C0Z061,玉里鎮,24.6,98.0,0.0,15.5,
2026-08-31T00:00:00+08:00,C0Z160,鳳林鎮,25.5,95.0,0.3,4.0,
2026-08-31T00:00:00+08:00,C0Z170,卓溪鄉,24.1,98.0,1.0,17.0,
2026-08-31T00:00:00+08:00,C0Z180,新城鄉,26.7,87.0,0.8,0.5,
2026-08-31T00:00:00+08:00,C0Z200,萬榮鄉,25.4,95.0,0.0,11.5,
2026-08-31T00:00:00+08:00,C0Z210,瑞穗鄉,25.0,99.0,0.1,3.5,
2026-08-31T00:00:00+08:00,C0T9N0,富里鄉,23.6,99.0,0.1,39.5,
2026-08-31T00:00:00+08:00,466990,花蓮市,26.1,95.0,8.5,0.0,
2026-08-31T00:00:00+08:00,C2TB30,吉安鄉,26.0,93.0,0.5,1.0,
2026-08-31T00:10:00+08:00,466990,花蓮市,25.9,95.0,6.9,0.0,
2026-08-31T00:10:00+08:00,C2TB30,吉安鄉,25.9,94.0,0.3,0.0,
2026-08-31T00:20:00+08:00,466990,花蓮市,26.0,96.0,5.2,0.0,
2026-08-31T00:20:00+08:00,C2TB30,吉安鄉,25.7,95.0,0.3,0.0,
2026-08-31T00:30:00+08:00,466990,花蓮市,26.1,97.0,3.8,0.0,
2026-08-31T00:30:00+08:00,C2TB30,吉安鄉,25.7,96.0,0.2,0.5,
2026-08-31T00:40:00+08:00,466990,花蓮市,26.1,97.0,1.3,0.0,
2026-08-31T00:40:00+08:00,C2TB30,吉安鄉,25.6,96.0,0.3,0.5,
2026-08-31T00:50:00+08:00,466990,花蓮市,26.2,97.0,2.3,0.0,
2026-08-31T00:50:00+08:00,C2TB30,吉安鄉,25.5,97.0,0.4,0.5,
2026-08-31T01:00:00+08:00,C0TA40,秀林鄉,22.2,95.0,3.7,2.5,
2026-08-31T01:00:00+08:00,C0T960,光復鄉,24.9,99.0,0.0,0.0,
2026-08-31T01:00:00+08:00,C0T9I0,豐濱鄉,24.2,99.0,0.7,1.0,
2026-08-31T01:00:00+08:00,C0Z061,玉里鎮,24.6,97.0,0.1,0.0,
2026-08-31T01:00:00+08:00,C0Z160,鳳林鎮,25.4,95.0,0.1,0.0,
2026-08-31T01:00:00+08:00,C0Z170,卓溪鄉,24.3,97.0,1.1,0.0,
2026-08-31T01:00:00+08:00,C0Z180,新城鄉,25.7,94.0,0.3,0.0,
2026-08-31T01:00:00+08:00,C0Z200,萬榮鄉,25.2,96.0,0.0,0.0,
2026-08-31T01:00:00+08:00,C0Z210,瑞穗鄉,24.8,99.0,0.0,0.0,
2026-08-31T01:00:00+08:00,C0T9N0,富里鄉,23.7,99.0,0.0,2.5,
2026-08-31T01:00:00+08:00,466990,花蓮市,26.2,96.0,3.8,0.0,
2026-08-31T01:00:00+08:00,C2TB30,吉安鄉,25.4,97.0,0.3,0.5,
2026-08-31T01:10:00+08:00,466990,花蓮市,26.0,95.0,4.4,0.0,
2026-08-31T01:10:00+08:00,C2TB30,吉安鄉,25.4,97.0,0.3,0.5,
2026-08-31T01:20:00+08:00,466990,花蓮市,26.0,95.0,3.7,0.0,
2026-08-31T01:20:00+08:00,C2TB30,吉安鄉,25.4,97.0,0.3,0.5,
2026-08-31T01:30:00+08:00,466990,花蓮市,26.0,95.0,3.4,0.0,
2026-08-31T01:30:00+08:00,C2TB30,吉安鄉,25.5,97.0,0.2,0.5,
2026-08-31T01:40:00+08:00,466990,花蓮市,26.1,94.0,3.8,0.0,
2026-08-31T01:40:00+08:00,C2TB30,吉安鄉,25.5,97.0,0.4,0.5,
2026-08-31T01:50:00+08:00,466990,花蓮市,26.1,93.0,4.7,0.0,
2026-08-31T01:50:00+08:00,C2TB30,吉安鄉,25.4,97.0,0.4,0.5,
2026-08-31T02:00:00+08:00,C0TA40,秀林鄉,21.4,98.0,1.7,3.0,
2026-08-31T02:00:00+08:00,C0T960,光復鄉,24.5,99.0,0.0,0.0,
2026-08-31T02:00:00+08:00,C0T9I0,豐濱鄉,24.0,100.0,0.8,1.0,
2026-08-31T02:00:00+08:00,C0Z061,玉里鎮,24.4,97.0,0.1,0.5,
2026-08-31T02:00:00+08:00,C0Z160,鳳林鎮,25.2,96.0,0.5,0.0,
2026-08-31T02:00:00+08:00,C0Z170,卓溪鄉,24.0,97.0,0.0,0.0,
2026-08-31T02:00:00+08:00,C0Z180,新城鄉,25.7,93.0,1.2,0.0,
2026-08-31T02:00:00+08:00,C0Z200,萬榮鄉,25.1,96.0,0.0,0.0,
2026-08-31T02:00:00+08:00,C0Z210,瑞穗鄉,24.6,100.0,0.6,0.0,
2026-08-31T02:00:00+08:00,C0T9N0,富里鄉,23.5,99.0,0.4,8.5,
2026-08-31T02:00:00+08:00,466990,花蓮市,26.2,92.0,5.1,0.0,
2026-08-31T02:00:00+08:00,C2TB30,吉安鄉,25.6,98.0,0.2,0.5,
2026-08-31T02:10:00+08:00,466990,花蓮市,26.3,92.0,4.7,0.0,
2026-08-31T02:10:00+08:00,C2TB30,吉安鄉,25.6,98.0,0.3,0.5,
2026-08-31T02:20:00+08:00,466990,花蓮市,26.3,92.0,4.7,0.0,
2026-08-31T02:20:00+08:00,C2TB30,吉安鄉,25.4,97.0,0.2,0.5,
2026-08-31T02:30:00+08:00,466990,花蓮市,26.1,93.0,3.1,0.0,
2026-08-31T02:30:00+08:00,C2TB30,吉安鄉,25.6,98.0,0.2,0.5,
2026-08-31T02:40:00+08:00,466990,花蓮市,26.1,92.0,2.9,0.0,
2026-08-31T02:40:00+08:00,C2TB30,吉安鄉,25.6,98.0,0.4,0.5,
2026-08-31T02:50:00+08:00,466990,花蓮市,26.1,92.0,2.0,0.0,
2026-08-31T02:50:00+08:00,C2TB30,吉安鄉,25.5,98.0,0.3,0.5,
2026-08-31T03:00:00+08:00,C0TA40,秀林鄉,21.4,99.0,2.4,4.5,
2026-08-31T03:00:00+08:00,C0T960,光復鄉,24.6,99.0,0.0,0.5,
2026-08-31T03:00:00+08:00,C0T9I0,豐濱鄉,24.1,100.0,1.1,1.0,
2026-08-31T03:00:00+08:00,C0Z061,玉里鎮,24.1,98.0,0.0,4.5,
2026-08-31T03:00:00+08:00,C0Z160,鳳林鎮,24.8,96.0,0.8,0.0,
2026-08-31T03:00:00+08:00,C0Z170,卓溪鄉,24.0,98.0,0.0,2.5,
2026-08-31T03:00:00+08:00,C0Z180,新城鄉,25.9,93.0,0.6,0.0,
2026-08-31T03:00:00+08:00,C0Z200,萬榮鄉,24.7,96.0,0.0,0.0,
2026-08-31T03:00:00+08:00,C0Z210,瑞穗鄉,24.1,100.0,0.8,0.5,
2026-08-31T03:00:00+08:00,C0T9N0,富里鄉,23.2,99.0,0.9,11.0,
2026-08-31T03:00:00+08:00,466990,花蓮市,26.2,92.0,1.9,0.0,
2026-08-31T03:00:00+08:00,C2TB30,吉安鄉,25.5,98.0,0.3,0.5,
2026-08-31T03:10:00+08:00,466990,花蓮市,26.2,92.0,1.4,0.0,
2026-08-31T03:10:00+08:00,C2TB30,吉安鄉,25.4,97.0,0.3,0.5,
2026-08-31T03:20:00+08:00,466990,花蓮市,26.4,91.0,0.9,0.0,
2026-08-31T03:20:00+08:00,C2TB30,吉安鄉,25.5,97.0,0.3,0.5,
2026-08-31T03:30:00+08:00,466990,花蓮市,26.2,92.0,1.7,0.0,
2026-08-31T03:30:00+08:00,C2TB30,吉安鄉,25.4,97.0,0.3,0.5,
2026-08-31T03:40:00+08:00,466990,花蓮市,26.0,94.0,1.5,0.0,
2026-08-31T03:40:00+08:00,C2TB30,吉安鄉,25.5,97.0,0.4,0.5,
2026-08-31T03:50:00+08:00,466990,花蓮市,26.1,95.0,1.4,0.0,
2026-08-31T03:50:00+08:00,C2TB30,吉安鄉,25.4,97.0,0.3,0.5,
2026-08-31T04:00:00+08:00,C0TA40,秀林鄉,21.8,91.0,3.5,4.5,
2026-08-31T04:00:00+08:00,C0T960,光復鄉,24.1,99.0,0.0,3.5,
2026-08-31T04:00:00+08:00,C0T9I0,豐濱鄉,24.1,100.0,0.0,3.0,
2026-08-31T04:00:00+08:00,C0Z061,玉里鎮,24.1,98.0,0.0,5.0,
2026-08-31T04:00:00+08:00,C0Z160,鳳林鎮,24.8,96.0,0.5,0.5,
2026-08-31T04:00:00+08:00,C0Z170,卓溪鄉,23.9,98.0,0.0,3.0,
2026-08-31T04:00:00+08:00,C0Z180,新城鄉,25.9,93.0,0.1,0.0,
2026-08-31T04:00:00+08:00,C0Z200,萬榮鄉,24.6,96.0,0.0,0.5,
2026-08-31T04:00:00+08:00,C0Z210,瑞穗鄉,24.0,100.0,0.0,3.5,
2026-08-31T04:00:00+08:00,C0T9N0,富里鄉,23.2,100.0,0.7,17.0,
2026-08-31T04:00:00+08:00,466990,花蓮市,26.2,96.0,1.6,0.0,
2026-08-31T04:00:00+08:00,C2TB30,吉安鄉,25.4,97.0,0.3,0.5,
2026-08-31T04:10:00+08:00,466990,花蓮市,26.2,96.0,1.6,0.0,
2026-08-31T04:10:00+08:00,C2TB30,吉安鄉,25.3,96.0,0.3,0.5,
2026-08-31T04:20:00+08:00,466990,花蓮市,26.2,96.0,1.7,0.0,
2026-08-31T04:20:00+08:00,C2TB30,吉安鄉,25.3,97.0,0.5,0.5,
2026-08-31T04:30:00+08:00,466990,花蓮市,26.0,96.0,1.6,0.0,
2026-08-31T04:30:00+08:00,C2TB30,吉安鄉,25.3,97.0,0.5,0.5,
2026-08-31T04:40:00+08:00,466990,花蓮市,26.1,95.0,2.0,0.0,
2026-08-31T04:40:00+08:00,C2TB30,吉安鄉,25.3,97.0,0.3,1.0,
2026-08-31T04:50:00+08:00,466990,花蓮市,26.0,96.0,3.1,0.0,
2026-08-31T04:50:00+08:00,C2TB30,吉安鄉,25.3,97.0,0.3,1.5,
2026-08-31T05:00:00+08:00,C0TA40,秀林鄉,21.3,91.0,3.8,4.5,
2026-08-31T05:00:00+08:00,C0T960,光復鄉,24.0,99.0,0.0,3.5,
2026-08-31T05:00:00+08:00,C0T9I0,豐濱鄉,24.0,100.0,0.8,3.0,
2026-08-31T05:00:00+08:00,C0Z061,玉里鎮,24.1,98.0,0.0,5.0,
2026-08-31T05:00:00+08:00,C0Z160,鳳林鎮,24.8,96.0,0.0,1.0,
2026-08-31T05:00:00+08:00,C0Z170,卓溪鄉,23.9,98.0,0.0,3.0,
2026-08-31T05:00:00+08:00,C0Z180,新城鄉,25.8,92.0,0.5,0.0,
2026-08-31T05:00:00+08:00,C0Z200,萬榮鄉,24.6,95.0,0.0,1.5,
2026-08-31T05:00:00+08:00,C0Z210,瑞穗鄉,24.1,100.0,0.0,3.5,
2026-08-31T05:00:00+08:00,C0T9N0,富里鄉,23.1,100.0,0.8,22.0,
2026-08-31T05:00:00+08:00,466990,花蓮市,25.8,96.0,2.1,0.5,
2026-08-31T05:00:00+08:00,C2TB30,吉安鄉,25.3,98.0,0.2,1.5,
2026-08-31T05:10:00+08:00,466990,花蓮市,25.8,97.0,1.1,0.5,
2026-08-31T05:10:00+08:00,C2TB30,吉安鄉,25.2,98.0,0.4,1.5,
2026-08-31T05:20:00+08:00,466990,花蓮市,25.7,97.0,1.4,0.5,
2026-08-31T05:20:00+08:00,C2TB30,吉安鄉,25.1,97.0,0.3,1.5,
2026-08-31T05:30:00+08:00,466990,花蓮市,25.7,96.0,0.7,0.5,
2026-08-31T05:30:00+08:00,C2TB30,吉安鄉,25.1,97.0,0.4,1.5,
2026-08-31T05:40:00+08:00,466990,花蓮市,25.8,96.0,0.4,0.5,
2026-08-31T05:40:00+08:00,C2TB30,吉安鄉,25.0,97.0,0.4,1.5,
2026-08-31T05:50:00+08:00,466990,花蓮市,25.8,96.0,0.8,0.5,
2026-08-31T05:50:00+08:00,C2TB30,吉安鄉,25.0,97.0,0.5,1.5,
2026-08-31T06:00:00+08:00,C0TA40,秀林鄉,21.5,93.0,3.3,4.5,
2026-08-31T06:00:00+08:00,C0T960,光復鄉,24.0,99.0,0.0,6.0,
2026-08-31T06:00:00+08:00,C0T9I0,豐濱鄉,23.9,100.0,0.0,9.5,
2026-08-31T06:00:00+08:00,C0Z061,玉里鎮,23.8,98.0,0.0,7.5,
2026-08-31T06:00:00+08:00,C0Z160,鳳林鎮,24.8,95.0,1.6,1.0,
2026-08-31T06:00:00+08:00,C0Z170,卓溪鄉,23.8,98.0,0.1,6.5,
2026-08-31T06:00:00+08:00,C0Z180,新城鄉,25.1,95.0,0.6,0.5,
2026-08-31T06:00:00+08:00,C0Z200,萬榮鄉,24.6,95.0,0.0,1.5,
2026-08-31T06:00:00+08:00,C0Z210,瑞穗鄉,24.1,100.0,0.0,4.5,
2026-08-31T06:00:00+08:00,C0T9N0,富里鄉,23.0,100.0,0.9,27.5,
2026-08-31T06:00:00+08:00,466990,花蓮市,25.9,96.0,1.5,0.5,
2026-08-31T06:00:00+08:00,C2TB30,吉安鄉,25.0,97.0,0.6,1.5,
2026-08-31T06:10:00+08:00,466990,花蓮市,26.0,96.0,1.7,0.5,
2026-08-31T06:10:00+08:00,C2TB30,吉安鄉,25.1,97.0,0.5,1.5,
2026-08-31T06:20:00+08:00,466990,花蓮市,26.0,96.0,1.5,0.5,
2026-08-31T06:20:00+08:00,C2TB30,吉安鄉,25.2,97.0,0.8,1.5,
2026-08-31T06:30:00+08:00,466990,花蓮市,26.0,96.0,1.2,0.5,
2026-08-31T06:30:00+08:00,C2TB30,吉安鄉,25.3,97.0,0.4,1.5,
2026-08-31T06:40:00+08:00,466990,花蓮市,26.2,96.0,1.5,0.5,
2026-08-31T06:40:00+08:00,C2TB30,吉安鄉,25.4,97.0,0.3,1.5,
2026-08-31T06:50:00+08:00,466990,花蓮市,26.3,96.0,2.0,0.5,
2026-08-31T06:50:00+08:00,C2TB30,吉安鄉,25.4,96.0,0.4,1.5,
2026-08-31T07:00:00+08:00,C0TA40,秀林鄉,22.3,88.0,4.0,4.5,
2026-08-31T07:00:00+08:00,C0T960,光復鄉,24.6,99.0,0.0,7.0,
2026-08-31T07:00:00+08:00,C0T9I0,豐濱鄉,23.8,100.0,1.2,13.0,
2026-08-31T07:00:00+08:00,C0Z061,玉里鎮,24.0,97.0,0.0,8.5,
2026-08-31T07:00:00+08:00,C0Z160,鳳林鎮,24.7,96.0,0.8,2.5,
2026-08-31T07:00:00+08:00,C0Z170,卓溪鄉,23.8,98.0,1.0,7.5,
2026-08-31T07:00:00+08:00,C0Z180,新城鄉,26.2,91.0,1.1,0.5,
2026-08-31T07:00:00+08:00,C0Z200,萬榮鄉,24.6,96.0,0.0,3.0,
2026-08-31T07:00:00+08:00,C0Z210,瑞穗鄉,24.1,100.0,0.0,10.5,
2026-08-31T07:00:00+08:00,C0T9N0,富里鄉,23.0,100.0,0.4,34.0,
2026-08-31T07:00:00+08:00,466990,花蓮市,26.2,96.0,2.8,0.5,
2026-08-31T07:00:00+08:00,C2TB30,吉安鄉,25.3,96.0,0.6,2.0,
2026-08-31T07:10:00+08:00,466990,花蓮市,26.0,97.0,2.9,0.5,
2026-08-31T07:10:00+08:00,C2TB30,吉安鄉,25.2,97.0,0.5,2.5,
2026-08-31T07:20:00+08:00,466990,花蓮市,26.0,96.0,2.9,0.5,
2026-08-31T07:20:00+08:00,C2TB30,吉安鄉,25.2,97.0,0.5,2.5,
2026-08-31T07:30:00+08:00,466990,花蓮市,26.1,96.0,2.9,0.5,
2026-08-31T07:30:00+08:00,C2TB30,吉安鄉,25.4,97.0,0.4,2.5,
2026-08-31T07:40:00+08:00,466990,花蓮市,26.0,95.0,2.7,0.5,
2026-08-31T07:40:00+08:00,C2TB30,吉安鄉,25.4,96.0,0.7,2.5,
2026-08-31T07:50:00+08:00,466990,花蓮市,26.1,95.0,3.1,0.5,
2026-08-31T07:50:00+08:00,C2TB30,吉安鄉,25.5,97.0,0.6,3.0,
2026-08-31T08:00:00+08:00,C0TA40,秀林鄉,22.0,90.0,3.5,4.5,
2026-08-31T08:00:00+08:00,C0T960,光復鄉,25.7,95.0,0.0,9.5,
2026-08-31T08:00:00+08:00,C0T9I0,豐濱鄉,24.6,98.0,1.2,13.5,
2026-08-31T08:00:00+08:00,C0Z061,玉里鎮,24.5,96.0,0.6,8.5,
2026-08-31T08:00:00+08:00,C0Z160,鳳林鎮,25.5,93.0,0.2,4.5,
2026-08-31T08:00:00+08:00,C0Z170,卓溪鄉,24.3,98.0,1.2,7.5,
2026-08-31T08:00:00+08:00,C0Z180,新城鄉,26.3,89.0,1.0,0.5,
2026-08-31T08:00:00+08:00,C0Z200,萬榮鄉,25.3,94.0,0.0,5.0,
2026-08-31T08:00:00+08:00,C0Z210,瑞穗鄉,24.9,99.0,0.0,10.5,
2026-08-31T08:00:00+08:00,C0T9N0,富里鄉,23.4,99.0,1.0,34.0,
2026-08-31T08:00:00+08:00,466990,花蓮市,26.1,96.0,3.0,0.5,
2026-08-31T08:00:00+08:00,C2TB30,吉安鄉,25.5,96.0,0.4,3.0,
2026-08-31T08:10:00+08:00,466990,花蓮市,26.2,96.0,2.6,0.5,
2026-08-31T08:10:00+08:00,C2TB30,吉安鄉,25.9,96.0,0.5,3.0,
2026-08-31T08:20:00+08:00,466990,花蓮市,26.6,96.0,2.5,0.5,
2026-08-31T08:20:00+08:00,C2TB30,吉安鄉,26.2,95.0,0.4,3.0,
2026-08-31T08:30:00+08:00,466990,花蓮市,26.7,95.0,1.8,1.0,
2026-08-31T08:30:00+08:00,C2TB30,吉安鄉,26.4,92.0,0.5,3.0,
2026-08-31T08:40:00+08:00,466990,花蓮市,26.8,94.0,2.2,1.0,
2026-08-31T08:40:00+08:00,C2TB30,吉安鄉,26.9,92.0,0.8,3.0,
2026-08-31T08:50:00+08:00,466990,花蓮市,27.3,90.0,1.8,1.0,
2026-08-31T08:50:00+08:00,C2TB30,吉安鄉,26.6,91.0,0.8,3.0,
2026-08-31T09:00:00+08:00,C0TA40,秀林鄉,22.0,86.0,3.9,5.0,
2026-08-31T09:00:00+08:00,C0T960,光復鄉,26.2,89.0,0.0,9.5,
2026-08-31T09:00:00+08:00,C0T9I0,豐濱鄉,26.2,91.0,0.1,13.5,
2026-08-31T09:00:00+08:00,C0Z061,玉里鎮,25.2,96.0,0.7,10.0,
2026-08-31T09:00:00+08:00,C0Z160,鳳林鎮,26.7,86.0,0.1,4.5,
2026-08-31T09:00:00+08:00,C0Z170,卓溪鄉,24.7,95.0,1.9,8.5,
2026-08-31T09:00:00+08:00,C0Z180,新城鄉,28.0,83.0,0.7,0.5,
2026-08-31T09:00:00+08:00,C0Z200,萬榮鄉,25.9,89.0,0.0,5.0,
2026-08-31T09:00:00+08:00,C0Z210,瑞穗鄉,25.7,95.0,0.0,10.5,
2026-08-31T09:00:00+08:00,C0T9N0,富里鄉,23.4,99.0,0.7,43.0,
2026-08-31T09:00:00+08:00,466990,花蓮市,27.5,91.0,2.1,1.0,
2026-08-31T09:00:00+08:00,C2TB30,吉安鄉,26.6,91.0,0.6,3.0,
2026-08-31T09:10:00+08:00,466990,花蓮市,27.4,91.0,2.8,1.0,
2026-08-31T09:10:00+08:00,C2TB30,吉安鄉,26.8,92.0,0.9,3.0,
2026-08-31T09:20:00+08:00,466990,花蓮市,27.9,90.0,3.1,1.0,
2026-08-31T09:20:00+08:00,C2TB30,吉安鄉,27.0,91.0,0.6,3.0,
2026-08-31T09:30:00+08:00,466990,花蓮市,27.7,90.0,2.6,1.0,
2026-08-31T09:30:00+08:00,C2TB30,吉安鄉,27.4,90.0,0.6,3.0,
2026-08-31T09:40:00+08:00,466990,花蓮市,27.4,88.0,3.5,1.0,
2026-08-31T09:40:00+08:00,C2TB30,吉安鄉,27.7,87.0,0.6,3.0,
2026-08-31T09:50:00+08:00,466990,花蓮市,27.3,88.0,3.2,1.0,
2026-08-31T09:50:00+08:00,C2TB30,吉安鄉,27.8,88.0,0.8,3.0,
2026-08-31T10:00:00+08:00,C0TA40,秀林鄉,22.9,86.0,3.4,5.0,
2026-08-31T10:00:00+08:00,C0T960,光復鄉,26.8,92.0,0.0,9.5,
2026-08-31T10:00:00+08:00,C0T9I0,豐濱鄉,27.0,89.0,0.4,14.0,
2026-08-31T10:00:00+08:00,C0Z061,玉里鎮,24.3,97.0,0.5,14.0,
2026-08-31T10:00:00+08:00,C0Z160,鳳林鎮,28.0,80.0,0.9,4.5,
2026-08-31T10:00:00+08:00,C0Z170,卓溪鄉,24.4,96.0,3.0,12.0,
2026-08-31T10:00:00+08:00,C0Z180,新城鄉,28.6,79.0,0.9,0.5,
2026-08-31T10:00:00+08:00,C0Z200,萬榮鄉,27.0,85.0,0.0,5.0,
2026-08-31T10:00:00+08:00,C0Z210,瑞穗鄉,25.9,96.0,1.4,12.5,
2026-08-31T10:00:00+08:00,C0T9N0,富里鄉,23.6,99.0,0.2,48.0,
2026-08-31T10:00:00+08:00,466990,花蓮市,28.0,86.0,3.2,1.0,
2026-08-31T10:00:00+08:00,C2TB30,吉安鄉,28.0,82.0,0.7,3.0,
2026-08-31T10:10:00+08:00,466990,花蓮市,28.1,85.0,2.5,1.0,
2026-08-31T10:10:00+08:00,C2TB30,吉安鄉,29.2,78.0,0.6,3.0,
2026-08-31T10:20:00+08:00,466990,花蓮市,28.7,84.0,2.4,1.0,
2026-08-31T10:20:00+08:00,C2TB30,吉安鄉,30.0,74.0,0.8,3.0,
2026-08-31T10:30:00+08:00,466990,花蓮市,28.7,84.0,2.4,1.0,
2026-08-31T10:30:00+08:00,C2TB30,吉安鄉,29.8,73.0,1.0,3.0,
2026-08-31T10:40:00+08:00,466990,花蓮市,28.6,85.0,2.7,1.0,
2026-08-31T10:40:00+08:00,C2TB30,吉安鄉,29.1,77.0,1.1,3.0,
2026-08-31T10:50:00+08:00,466990,花蓮市,28.2,85.0,2.6,1.0,
2026-08-31T10:50:00+08:00,C2TB30,吉安鄉,28.7,79.0,0.9,3.0,
2026-08-31T11:00:00+08:00,C0TA40,秀林鄉,24.7,73.0,4.2,5.0,
2026-08-31T11:00:00+08:00,C0T960,光復鄉,25.9,94.0,0.0,13.0,
2026-08-31T11:00:00+08:00,C0T9I0,豐濱鄉,25.2,97.0,1.1,20.0,
2026-08-31T11:00:00+08:00,C0Z061,玉里鎮,24.8,96.0,1.4,17.0,
2026-08-31T11:00:00+08:00,C0Z160,鳳林鎮,26.7,87.0,1.3,5.0,
2026-08-31T11:00:00+08:00,C0Z170,卓溪鄉,24.5,95.0,0.0,16.5,
2026-08-31T11:00:00+08:00,C0Z180,新城鄉,30.3,71.0,0.8,0.5,
2026-08-31T11:00:00+08:00,C0Z200,萬榮鄉,25.5,91.0,0.8,8.5,
2026-08-31T11:00:00+08:00,C0Z210,瑞穗鄉,25.3,94.0,1.3,17.0,
2026-08-31T11:00:00+08:00,C0T9N0,富里鄉,24.0,97.0,0.9,51.0,
2026-08-31T11:00:00+08:00,466990,花蓮市,27.7,86.0,4.0,1.0,
2026-08-31T11:00:00+08:00,C2TB30,吉安鄉,28.5,81.0,0.7,3.0,
2026-08-31T11:10:00+08:00,466990,花蓮市,27.3,90.0,3.4,1.0,
2026-08-31T11:10:00+08:00,C2TB30,吉安鄉,27.8,86.0,1.0,3.0,
2026-08-31T11:20:00+08:00,466990,花蓮市,27.3,89.0,4.3,1.0,
2026-08-31T11:20:00+08:00,C2TB30,吉安鄉,27.3,88.0,0.6,3.0,
2026-08-31T11:30:00+08:00,466990,花蓮市,27.4,89.0,3.4,1.0,
2026-08-31T11:30:00+08:00,C2TB30,吉安鄉,27.1,87.0,0.7,3.5,
2026-08-31T11:40:00+08:00,466990,花蓮市,27.7,86.0,2.7,1.0,
